var_id;fam_id;typenq_id;vartype_id;var_nom;var_lib;var_label;var_ancienid;var_obs;var_datedebut;var_datefin;var_typeinit;var_valeurinit;var_unite;var_calcule
5394;23;1;11;RX_Tramway_dt_pt_arret_acces;Tramway, Nombre d'arrêts accessibles;;;;39083;40908;V;;arrêts;
5395;23;1;22;RX_Long_Lignes_Metros_dt_long_SP;Métro, longueur commerciale en site propre;;;;39083;;V;;km;
5396;23;1;11;RX_Metros_dt_pt_arret_acces;Métro, Nombre d'arrêts accessibles;;;;39083;40908;V;;arrêts;
5397;23;1;22;TAD_Long_Lignes_dt_long_SP;TAD, longueur commerciale en site propre;;;;39083;40178;V;;km;
5398;23;1;11;TAD_dt_pt_arret_acces;TAD, Nombre d'arrêts accessibles;Nombre de point d'arrêt TAD accessibles;;;39083;40908;V;;arrêts;
5399;23;1;22;PMR_long_Lignes_dt_long_SP;TPMR, longueur commerciale en site propre;;;;39083;40178;V;;km;
5400;23;1;11;PMR_dt_pt_arret_acces;TPMR, nombre arrêts accessibles;Nombres de points d'arrêts TPMR accessibles;;;39814;40908;V;;arrêts;
5401;23;1;22;RX_long_Lignes_Autres_dt_long_SP;Autre mode, longueur commerciale en site propre (nature voir variable 4842);;;;39083;;V;;km;
5402;23;1;11;RX_Autres_dt_pt_arret_acces;Autre mode, nombre d'arrêts accessibles (nature voir variable 4842);;;;39083;40908;V;;arrêts;
5403;23;1;22;RX_long_Lignes_Total_dt_long_SP;Longueur total de lignes en sites propres;;;;39486;;V;;km;
5404;23;1;11;RX_Total_dt_pt_arret_acces;SRO+TAD+TPMR, Nombre d'arrêt accessibles;;;;39083;40908;V;;<font color=grey>arrêts</font>;1
5405;23;1;11;Nbre_TOTAL_pt_arret_bus_acces;AO : Nombre total de point d'arrêt de bus accessibles;"Nombre total de points d'arrêts <span style=""color:#0000FF"">(1)</span> <span style=""color:#000000"">de bus accessibles <span style=""color:#0000FF"">(2)";;Question reformulée pour l'enquête sur les données 2011 pour correspondre au nombre de poteaux ou abribus du réseau;39083;40543;V;;;
5408;23;1;21;Lin_SP_voie_double_Tram;Linéaire de site propre tranway en voie double;Tramways (sur rails ou sur pneus);;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;39083;;V;;km;
5409;23;1;21;Lin_SP_voie_unique_Tram;Linéaire de site propre de tramway en voie unique;;;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;39083;;V;;km;
5410;23;1;21;Lin_SP_voie_double_Metros;Linéaire de site propre de métros en voie double;Métros/VAL;;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;39083;;V;;km;
5411;23;1;21;Lin_SP_voie_unique_Metros;Linéaire de site propre de métro en voie unique;;;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;39083;;V;;km;
5416;23;1;21;Lin_SP_voie_double_S_non_prot_Bus;Linéaire de site propre de bus en voie double, site non protégé;Bus ou BHNS;;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;39083;;V;;km;
5417;23;1;21;Lin_SP_voie_double_S_prot_Bus;Linéaire de site propre de bus en voie double, site protégé;;;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;39083;;V;;km;
5418;23;1;21;Lin_SP_voie_unique_S_non_prot_Bus;Linéaire de sites propres de bus en voie unique, site non protégé;;;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;39083;;V;;km;
5419;23;1;21;Lin_SP_voie_unique_S_prot_Bus;Linéaire de sites propres de bus en voie unique, site protégé;;;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;39083;;V;;km;
5423;23;1;22;RX_Long_SP_Total;SRO+TAD+TPMR, longueur commerciale en site propre;;;;39083;40909;V;;km;1
5585;23;1;5;Schema_directeur_access_ann_approb;Schema directeur accessibilité, date approbation;"<span style=""color:#F8F8FF"">__________</span>- si oui, date d'approbation :";;"Changement de type à partir de TCU 2010. Type précédent était ""Année""
A partir de 2015, la date d'approbation concerne le SDA-Ad'AP.";39814;;V;;;
5586;23;1;5;Schema_directeur_access_mise_jour;Schema directeur accessibilité, date dernière mise à jour;"<span style=""color:#F8F8FF"">__________</span>- date de dernière mise à jour :";;"Changement de type à partir de TCU 2010. Type précédent était ""Année""";39814;;V;;;
5587;23;1;10;RX_lign_fun;Funiculaires, nombre lignes;Funiculaire;;Label avant 2021 : - Funiculaires;39814;;V;;lignes;
5588;23;1;22;RX_long_fun_yp;Funiculaire, longueur commerciale;Funiculaire, longueur commerciale;;;39814;;V;;km;
5589;23;1;22;RX_long_SP_fun_yp;Funiculaire, longueur commerciale en site propre;Funiculaire, longueur commerciale en site propre;;;39814;;V;;km;
5590;23;1;22;RX_long_fun_hp;Funiculaire, longueur hors parcours commun;Funiculaire, longueur hors parcours commun;;;39814;40178;V;;km;
5591;23;1;11;RX_arret_fun;Funiculaire, nombre d'arrêts;Funiculaire, nombre d'arrêts;;;39814;;V;;arrêts;
5592;23;1;11;RX_arret_access_fun;Funiculaire, nombre d'arrêts accessible;Funiculaire, nombre d'arrêts accessible;;;39814;40908;V;;arrêts;
5593;23;1;10;RX_ss_tot_lign;SRO, nombre de lignes;"<span style=""color:#696969"">SOUS-TOTAL SRO</span>";;"Avec sous-traitance  pour enquete TCU 2010
Avec sous-traitance pour enquête TCU 2012 à 2014";39814;;V;;lignes;1
5594;23;1;22;RX_ss_tot_long_yp;SRO, longueur commerciale;SRO, longueur commerciale;;Longueur commerciale SRO total;39814;;F;[1690]+[168]+[171]+[174]+[4976];km;1
5595;23;1;22;RX_ss_tot_long_SP;SRO, longueur commerciale en site propre;SRO, longueur commerciale en site propre;;Longueur en site propre SRO;39814;;V;;km;1
5596;23;1;22;RX_ss_tot_long_hp;SRO, longueur hors parcours commun;SRO, longueur hors parcours commun;;;39814;40178;V;;;1
5597;23;1;11;RX_ss_tot_nbre_arret;SRO,Nombre d'arrêts;SRO,Nombre d'arrêts;;;39814;;V;;arrêts;1
5598;23;1;11;RX_ss_tot_nbre_arret_access;SRO, Nombre d'arrêts accessibles;SRO, Nombre d'arrêts accessibles;;;39814;40908;V;;arrêts;1
5626;23;1;10;Ss_trait_nbre_lignes;SRO sous-traité, nombre de lignes;"<span style=""color:#F8F8FF"">_____</span><strong>- dont lignes régulières sous-traitées</strong>";;Hors TAD et TPMR depuis 2010 - à corriger sur année antérieure;39814;;V;;lignes;
5627;23;1;22;Ss_trait_long_yp;SRO sous-traité, longueur commerciale;Longueur commerciale SRO sous-traitée;;Hors TAD et TPMR depuis 2010 - à corriger sur année antérieure;39814;;V;;km;
5628;23;1;22;Ss_trait_long_SP;SRO sous-traité, longueur commerciale en site propre;Longueur en site propre SRO sous-traité;;Hors TAD et TPMR depuis 2010 - à corriger sur année antérieure;39814;;V;;km;
5629;23;1;22;Ss_trait_long_hp;SRO sous traité, longueur hors parcours commun;SRO sous traité, longueur hors parcours commun;;;39814;40178;V;;km;
5630;23;1;11;Ss_trait_nb_pt_arret;SRO sous-traité, nombre d'arrêt;SRO sous-traité, nombre d'arrêt;;Hors TAD et TPMR depuis 2010 - à corriger sur année antérieure;39814;;V;;arrêts;
5631;23;1;11;Ss_trait_nb_pt_arret_access;SRO sous-traité, nombre d'arrêt  accessibles;SRO sous-traité, nombre d'arrêt  accessibles;;Hors TAD et TPMR depuis 2010 - à corriger sur année antérieure;39814;40908;V;;arrêts;
5634;23;1;38;TAD_virtuel;TAD : lignes virtuelles;Est-ce que les lignes TAD sont virtuelles ?;;;39814;40908;V;;;
5635;23;1;38;PMR_virtuel;TPMR : lignes virtuelles;Est-ce que les lignes PMR sont virtuelles ?;;;39814;40178;V;;;
5653;23;1;10;Rx_Nbre_Lignes_TCSP;TCSP non lourd de type BHNS, nombre de lignes;BHNS;;Label avant 2012 : - TCSP non lourd type BHNS;40179;;V;;lignes;
5654;23;1;22;RX_Lign_TCSP_km_yc_PC;TCSP non lourd de type BHNS, longueur commerciale;RX_Lign_TCSP_km_yc_PC;;;40179;;V;;km;
5655;23;1;22;RX_Long_Lignes_TCSP_dt_long_SP;TCSP non lourd de type BHNS, longueur commerciale en site propre;;;;40179;;V;;km;
5656;23;1;11;RX_Lign_TCSP_Nbre_Arrets;TCSP non lourd de type BHNS, nombre d'arrêts;RX_Lign_TCSP_Nbre_Arrets;;;40179;;V;;arrêts;
5657;23;1;11;RX_TCSP_dt_pt_arret_acces;TCSP non lourd de type BHNS, nombre d'arrêt accessibles;RX_TCSP_dt_pt_arret_acces;;;40179;40908;V;;arrêts;
5658;23;1;10;TAD_ss_trait_nbre_lignes;TAD sous traité, nombre lignes;TAD sous-traité;;;40179;40908;V;;lignes;
5660;23;1;10;PMR_ss_trait_nbre_lignes;TPMR sous traité, nombre lignes;TPMR sous-traité;;;40179;40908;V;;(lignes);
5661;23;1;11;TAD_ss_trait_pt_arret;TAD sous traité, nombre arrêts;Nombre de points d'arrêts TAD en sous-traitance;;;40179;40908;V;;arrêts;
5662;23;1;11;TAD_ss_trait_pt_arret_access;TAD sous traité, nombre arrêts accessibles;Nombre de point d'arrêt TAD accessibles en sous-traitance;;;40179;40908;V;;arrêts;
5663;23;1;11;PMR_ss_trait_pt_arret;TPMR sous traité, nombre arrêts;Nombre de point d'arrêt TPMR en sous-traitance;;;40179;40908;V;;arrêts;
5664;23;1;11;PMR_ss_trait_pt_arret_access;TPMR sous traité, nombre arrêts accessibles;Nombre de point d'arrêt TPMR accessibles en sous-traitance;;;40179;40908;V;;arrêts;
5665;23;1;22;TAD_ss_trait_km;TAD sous traité, longueur commerciale;Kilomètres de TAD sous-traité;;;40179;40908;V;;km;
5666;23;1;22;PMR_ss_trait_km;TPMR sous traité, longueur commerciale;Kilomètres de TPMR sous-traité;;;40179;40908;V;;km;
5670;23;1;4;Amplitude_jours_sans_service;Liste des jours fériés sans service;Lister les jours fériés sans service;;;40179;;V;;;
5671;23;1;38;Service_nuit;Existence service de nuit;"Existe-t-il un service de nuit ? <span style=""color:#0000FF"">(0)</span>";;;40179;42369;V;;;
5672;23;1;37;RX_Service_Nuit_Depart;Heure départ service de nuit;Premier (dernier) véhicule en circulation;;;40179;42369;V;;format : hh:mm;
5673;23;1;37;RX_Service_Nuit_Arret;Heure fin service de nuit;Heure fin service de nuit;;;40179;42369;V;;format : hh:mm;
5674;23;1;38;RX_Service_Dimanche_Ferie;Existence service de dimanche et jours fériés;Existe-t-il un service de dimanche et jours fériés ?;;;40179;;V;;;
5721;23;1;11;SRO_Total_lignes_yc_ST;nb Lignes SRO y compris sous-traitance;"<span style=""color:#696969"">SOUS-TOTAL SRO <strong>avec sous-traitance</strong> (hors TAD et PMR)</span>";;;40544;;V;;lignes;1
5722;23;1;22;SRO_Total_lg_yc_ST;Longueur commercial SRO y compris sous traitance;Longueur commercial SRO y compris sous traitance;;;40544;;V;;km;1
5723;23;1;22;SRO_Total_longueur_SP_yc_ST;SRO longueur total en site propre y compris sous-traitance;SRO longueur total en site propre y compris sous-traitance;;;40544;;V;;km;1
5724;23;1;11;SRO_Total_nb_arrets_yc_ST;nb d'arrêts SRO y compris sous-traitance;nb d'arrêts SRO y compris sous-traitance;;;40544;;V;;arrêts;1
5725;23;1;11;SRO_total_arrets_access_yc_ST;nb rrets accessibles SRO y compris sous-traitance;nb rrets accessibles SRO y compris sous-traitance;;;40544;;V;;arrêts;1
5726;23;1;11;Total_lignes_yc_ST;Total lignes y compris sous-traitance;"<strong><span style=""color:#696969"">TOTAL SRO + TAD + TPMR y compris sous-traitance</span></strong>";;A partir de TCU Données 2012, le nombre de lignes TAD et TPMR n'est plus demandé;40544;;V;;lignes;1
5727;23;1;22;Total_km_lignes_yc_ST;Total km lignes y compris sous-traitance;Total km lignes y compris sous-traitance;;;40544;;V;;km;1
5728;23;1;11;Total_nb_arret_yc_ST;Total arrets y compris sous-traitance;Total arrets y compris sous-traitance;;;40544;;V;;arrêts;1
5729;23;1;11;Total_arrets_access_yc_ST;Total arrêts accessibles y compris sous-traitance;Total arrêts accessibles y compris sous-traitance;;;40544;40908;V;;arrêts;1
5789;23;1;11;Nbre_TOTAL_arret_physiques;Nombre total d'arrêts physiques (poteaux, abris);Nombre total d'<strong>arrêts physiques</strong> (poteaux, abri-voyageurs, ...) <strong>(tous modes)</strong>;;;40544;;V;;arrêts;
5790;23;1;11;Nbre_TOTAL_pt_arret_physiques_acces;Nombre total d'arrêts physiques accessibles;"<span style=""color:#F8F8FF"">_____</span>- dont nombre d'<strong>arrêts accessibles (tous modes)</strong><span style=""color:#0000FF""> (1)</span>";;;40544;;V;;arrêts;
5801;23;1;1;TAD_type;type de TAD;Type de TAD (cochez la case correspondante);5634;;40909;;V;;;
5802;23;1;22;RX_Lign_Trolleybus_km_yc_PC;Réseau : Longueur de lignes Trolleybus : y compris parcours commun;Réseau : Longueur de lignes Trolleybus : y compris parcours commun;168;;40909;;V;;km;
5803;23;1;10;RX_Nbre_Lign_Trolleybus;Nombre de lignes de trolleybus;Trolleybus;4967;;40909;;V;;lignes;
5804;23;1;22;RX_long_lignes_Trolleybus_dt_long_SP;Trolleybus,  longueur commerciale en site propre;Trolleybus,  longueur commerciale en site propre;5391;;40909;;V;;km;
5805;23;1;11;RX_Lign_Trolleybus_Nbre_Arrets;Trolleybus, nombre d'arrêts commerciaux;Trolleybus, nombre d'arrêts commerciaux;;;40909;;V;;arrêts;
5806;23;1;10;RX_Nbre_Lign_Navettes_mf;Navettes maritimes ou fluviales, nombre de lignes;Navettes maritimes ou fluviales;;;40909;;V;;lignes;
5807;23;1;22;RX_Lign_Navettes_mf__km_yc_PC;Navettes maritimes ou fluviales, longueur commerciale y compris parcours commun;Navettes maritimes ou fluviales, longueur commerciale y compris parcours commun;;;40909;;V;;km;
5808;23;1;11;RX_Lign_Navettes_mf_Nbre_Arrets;Navettes maritimes ou fluviales, nombre d'arrêts;Navettes maritimes ou fluviales, nombre d'arrêts;;;40909;;V;;arrêts;
5809;23;1;11;Rx_Nbre_Lignes_Scolaire;Lignes scolaires, nombre de lignes;Lignes à vocation principalement scolaire;;;40909;;V;;lignes;
5810;23;1;22;RX_Long_Lignes_Scolaire_km_yc_PC;Scolaire, longueur commerciale;Scolaire, longueur commerciale;;;40909;;V;;km;
5811;23;1;22;RX_Long_Lignes_Scolaire_dt_long_SP;Scolaire, longueur commerciale en site propre;Scolaire, longueur commerciale en site propre;;;40909;;V;;km;
5812;23;1;11;RX_Lign_Scolaire_Nbre_Arrets;Scolaire, nombre d'arrêts;Scolaire, nombre d'arrêts;;;40909;;V;;arrêts;
5813;23;1;11;Rx_Nbre_Lignes_Scolaire_STT;Scolaire, nombre de lignes sous-traitées;"<span style=""color:#F8F8FF"">_____</span><strong>- dont lignes scolaires sous-traitées</strong>";;;40909;;V;;lignes;
5814;23;1;22;RX_Long_Lignes_Scolaire_km_STT;Scolaire, longueur commerciale sous-traitée;Scolaire, longueur commerciale sous-traitée;;;40909;;V;;km;
5815;23;1;22;RX_Long_Lignes_Scolaire_dt_long_SP_STT;Scolaire, longueur commerciale en site propre sous-traitée;Scolaire, longueur commerciale en site propre sous-traitée;;;40909;;V;;km;
5816;23;1;11;RX_Lign_Scolaire_Nbre_Arrets_STT;Scolaire, nombre d'arrêts sous-traitance;Scolaire, nombre d'arrêts sous-traitance;;;40909;;V;;arrêts;
5817;23;1;11;VLS_stations;VLS, nombre de stations;Équipements;;;40909;42369;V;;stations;
5818;23;1;11;VLS_bornettes;VLS, nombre de bornettes;VLS, nombre de bornettes;;;40909;42369;V;;bornettes;
5819;23;1;11;VLS_stations_STT;VLS, nombre de stations sous-traitées;"<span style=""color:#F8F8FF"">_____</span><strong>- dont équipements sous-traités</strong>";;;40909;42369;V;;stations;
5820;23;1;11;VLS_bornettes_STT;VLS, nombre de bornettes sous-traitées;VLS, nombre de bornettes sous-traitées;;;40909;42369;V;;bornette;
5821;23;1;11;Autopartage_stations;Autopartage, nombre de stations;Équipements;;;40909;42369;V;;stations;
5822;23;1;11;Autopartage_places;Autopartage, nombre de places de stationnement;Autopartage, nombre de places de stationnement;;;40909;42369;V;;places;
5823;23;1;11;Autopartage_stations_STT;Autopartage, nombre de stations sous-traitées;"<span style=""color:#F8F8FF"">_____</span><strong>- dont équipements sous-traités</strong>";;;40909;42369;V;;stations;
5824;23;1;11;Autopartage_places_STT;Autopartage, nombre de places de stationnement sous-traitées;Autopartage, nombre de places de stationnement sous-traitées;;;40909;42369;V;;places;
5933;23;1;11;Rx_Arrets_Accessibles_TPMR;;;;Nombres de points d'arrêts TPMR accessibles;39814;40908;V;;arrêts;
5934;23;1;10;Rx_NB_LIGNES_TPMR;;;;Nombre de lignes TPMR;38718;40908;V;;lignes;
5935;23;1;22;Rx_Long_Lignes_TPMR;;;;Longueur commerciale des lignes TPMR;38718;40908;V;;km;
5936;23;1;11;Rx_Arrets_TPMR;;;;Nombre d’’arrêts TPMR;38718;40908;V;;arrêts;
5937;23;1;11;Rx_Arrets_Accessibles_BUS_Autocars;;;;Nombre d’’arrêts accessibles sur lignes TPMR;39814;40908;V;;arrêts;
5938;23;1;11;Rx_Arrets_BUS_Autocars;;;;Nombre d’’arrêts de bus et d’’autocars (arrêts commerciaux à partir de 2012);34700;;V;;arrêts;
5939;23;1;22;Rx_Long_Lignes_BUS_Autocars;;;;Longueur commerciale de bus et autocars;34700;;V;;km;
5940;23;1;22;Rx_Long_Lignes_SP_Bus_Autocars;;;;Longueur commerciale en site propre de bus et autocars;39814;;V;;km;
5941;23;1;10;Rx_NB_LIGNES_BUS_Autocars;;;;Nombre de lignes de bus et autocars;34700;;V;;lignes;
5942;23;1;11;Rx_Arrets_Accessibles_TAD;;;;Nombre de point d'arrêt TAD accessibles;38718;40908;V;;arrêts;
5943;23;1;10;Rx_NB_LIGNES_TAD;;;;Nombre de lignes TAD;38718;40908;V;;lignes;
5944;23;1;22;Rx_Long_Lignes_TAD;;;;Longueur commerciale des lignes TAD;38718;40908;V;;km;
5945;23;1;11;Rx_Arrets_TAD;;;;Nombre de point d'arrêt TAD;38718;;V;;arrêts;
5946;23;1;11;Rx_TOTAL ARRETS (hors TAD, TPMR) avec STT;;;;Nombre total d’’arrêts hors TAD et TPMR;40179;;V;;arrêts;
5947;23;1;11;Rx_TOTAL ARRETS (SRO, SCOLAIRE, TAD, TPMR) avec STT;;;;Nombre total d’’arrêts, tous modes;34700;40908;V;;arrêts;
5948;23;1;11;Rx_TOTAL ARRETS ACCESSIBLES (hors TAD, TPMR) avec STT;;;;Nombre total d’’arrêts accessibles hors TAD et TPMR;40179;;V;;arrêts;
5949;23;1;11;Rx_TOTAL ARRETS ACCESSIBLES (SRO, SCOLAIRE, TAD, TPMR) avec STT;;;;Nombre total d'arrêts accessibles, tous modes;39083;40908;V;;arrêts;
5950;23;1;22;Rx_TOTAL LC EN SITE PROPRE (hors TAD, TPMR) avec STT;;;;Total longueur commerciale en site propre, y compris sous-traitance (hors TAD et TPMR);40179;;V;;km;
5951;23;1;22;Rx_TOTAL LC EN SITE PROPRE (SRO, SCOLAIRE, TAD, TPMR) avec STT;;;;Total longueur commerciale en site propre, y compris sous-traitance, tous modes;39083;40908;V;;km;
5952;23;1;10;Rx_TOTAL LIGNES (hors TAD, TPMR) avec STT;;;;Nombre total de lignes y compris sous-traitance, hors TAD et TPMR;40179;;V;;lignes;
5953;23;1;10;Rx_TOTAL LIGNES (SRO, SCOLAIRE, TAD, TPMR) avec STT;;;;Nombre total de lignes y compris sous-traitance, tous modes;34700;40908;V;;lignes;
5954;23;1;22;Rx_TOTAL LONGUEUR COMMERCIALE (hors TAD, TPMR) avec STT;;;;Total longueur commerciale, y compris sous-traitance (hors TAD et TPMR);40179;;V;;km;
5955;23;1;22;Rx_TOTAL LONGUEUR COMMERCIALE (SRO, SCOLAIRE, TAD, TPMR) avec STT;;;;Total longueur commerciale, y compris sous-traitance, tous modes;34700;40908;V;;km;
5961;23;1;38;Metro_exist;;Existence d'un métro :;;Permet de sélectionner les exploitants à métro - créée lors de la mise en place des questions conditionnelles et pré-rempli par l'administrateur de l'enquête;41275;;P;;;
5962;23;1;38;Tramway_exist;;Existence d'un tramway :;;Permet de sélectionner les exploitants à tramway - créée lors de la mise en place des questions conditionnelles et pré-rempli par l'administrateur de l'enquête;41275;;P;;;
5963;23;1;38;Funiculaire_exist;;Existence d'un funiculaire :;;Permet de sélectionner les exploitants à funiculaire - créée lors de la mise en place des questions conditionnelles et pré-rempli par l'administrateur de l'enquête;41275;;P;;;
5964;23;1;38;Trolleybus_exist;;Existence d'un trolleybus :;;Permet de sélectionner les exploitants à trolleybus - créée lors de la mise en place des questions conditionnelles et pré-rempli par l'administrateur de l'enquête;41275;;P;;;
5966;23;1;38;BHNS_exist;;Existence d'un BHNS :;;Permet de sélectionner les exploitants à BHNS - créée lors de la mise en place des questions conditionnelles et pré-rempli par l'administrateur de l'enquête;41275;;P;;;
5967;23;1;38;Navette_maritime_exist;;Existence d'une navette maritime ou fluviale :;;Permet de sélectionner les exploitants à navette maritime ou fluviale - créée lors de la mise en place des questions conditionnelles et pré-rempli par l'administrateur de l'enquête.;41275;;P;;;
5968;23;1;21;Lin_SP_voie_double_Funiculaire;Linéaire de site propre Funiculaire en voie double;Funiculaire;;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;41275;;V;;km;
5969;23;1;21;Lin_SP_voie_unique_Funiculaire;Linéaire de site propre de Funiculaire en voie unique;;;Question reformulée pour l'enquête sur les données 2011 pour correspondre à la longueur d'infrastructure et non à la longueur commerciale;41275;;V;;km;
6061;23;1;5;Schema_directeur_access_prog_date_depot;Schema directeur accessibilité programmé, date de dépôt;"<span style=""color:#F8F8FF"">__________</span>- date de dépôt :";;;42005;;V;;;
6062;23;1;38;Schema_directeur_access_prog_demande_prorogation;Schema directeur accessibilité programmé, demande de prorogation;"<span style=""color:#F8F8FF"">__________</span>- demande de prorogation :";;;42005;;V;;;
6063;23;1;11;Nbre_TOTAL_pt_arret_prioritaires;Nombre total d'arrêts physiques prioritaires;"<span style=""color:#F8F8FF"">_____</span>- dont nombre d'<strong>arrêts prioritaires(tous modes)</strong> définis dans le SDA-Ad'AP<span style=""color:#0000FF""> (1bis)</span>";;;42005;;V;;arrêts;
6064;23;1;11;Nbre_TOTAL_pt_arret_ITA;Nombre total d'arrêts physiques faisant l'objet d'ITA;"<span style=""color:#F8F8FF"">_____</span>- dont nombre d'<strong>arrêts faisant l'objet d'impossibilité technique avérée (ITA) (tous modes)</strong><span style=""color:#0000FF""> (1ter)</span>";;;42005;;V;;arrêts;
6065;23;1;11;RX_Lign_Structurantes_Nbre;Réseaua : Nombre de lignes structurantes tous modes;"<strong>Nombre de lignes structurantes</strong> sur le réseau<strong> (tous modes) </strong><span style=""color:#0000FF"">(2bis)</span>";2800;Suite à l'ordonnance du 26 septembre 2014, nécessité de définir des lignes structurantes à mettre en accessibilité.;42005;42369;V;;lignes;
6066;23;1;11;RX_Lign_Structurantes_Accessibles_Nbre;Réseau : Nombre de lignes structurantes accessibles tous modes;"<strong>Nombre de lignes structurantes accessibles</strong> sur le réseau<strong> (tous modes) </strong><span style=""color:#0000FF"">(2)</span>";2800;Suite à l'ordonnance du 26 septembre 2014, nécessité de définir les lignes structurantes à mettre en accessibilité.;42005;;V;;lignes;
6070;23;1;38;Service_subsitution_ITA;Mise en place d'un service de substitution en cas d'ITA;"<span style=""color:#F8F8FF"">_____</span>- Disposez-vous d'un service de substitution pour les <strong>arrêts faisant l'objet d'impossibilité technique avérée (ITA) (tous modes)</strong> ?";;;42005;;V;;;
6074;23;1;5;Schema_directeur_access_prog_date_validation;Schema directeur accessibilité programmé, date de validation;"<span style=""color:#F8F8FF"">__________</span>- date de validation par le préfet :";;;42005;;V;;;
6088;23;1;38;telepherique_exist;;Existence d'un téléphérique :;;Permet de sélectionner les exploitants à téléphériques - créée lors de la mise en place des questions conditionnelles et pré-rempli par l'administrateur de l'enquête;42370;;V;;;
6092;23;1;21;Lin_SP_NavetteFM;Linéaire de navettes fluviales et maritimes;Linéaire de navettes fluviales et maritimes (km);;;42370;;V;;km;
6093;23;1;10;Rx_Nbre_Lignes_Telepherique;Nombre de lignes de Téléphérique;Téléphérique urbain;;;42370;;V;;lignes;
6094;23;1;22;RX_Lign_Telepherique_km;Réseau : Longueur de lignes Téléphérique;;;;42370;;V;;km;
6095;23;1;11;RX_Lign_Telepherique_Nbre_Arrets;Réseau : Longueur de lignes Téléphériques : nombre de points d'arrêt;;;;42370;;V;;arrêts;
6120;23;1;38;tramtrain_exist;;Existence d'un tram-train :;;Permet de sélectionner les exploitants à tramtrain- créée lors de la mise en place des questions conditionnelles et pré-rempli par l'administrateur de l'enquête;42370;;V;;;
6125;23;1;21;Lin_SP_voie_double_Telepherique;Linéaire de site propre téléphérique en voie double;Téléphérique urbain;;;42370;;V;;km;
6127;23;1;10;Rx_Nbre_Lignes_TramTrain;Nombre de lignes de TramTrain;Tram-train;;;42370;;V;;lignes;
6128;23;1;22;RX_Lign_Tramtrain_km;Réseau : Longueur de lignes Tram-train;;;;42370;;V;;km;
6129;23;1;22;RX_long_SP_Tramtrain_yp;Tram-Train, longueur commerciale en site propre;Tram-Train, longueur commerciale en site propre;;;42370;;V;;km;
6130;23;1;11;RX_Lign_TramTrain_Nbre_Arrets;Réseau : Longueur de lignes Tram-Train : nombre de points d'arrêt;;;;42370;;V;;arrêts;
6131;23;1;22;RX_long_SP_Telepherique_yp;Téléphérique, longueur commerciale en site propre;Téléphérique, longueur commerciale en site propre;;;42370;;V;;km;
6148;23;1;21;Lin_SP_voie_double_Tramtrain;Linéaire de site propre tram-train en voie double;Tram-train;;;42370;;V;;km;
317;24;1;2;Tarif_Principe;Tarif : Principe tarifaire;Principe tarifaire;317;;34700;;P;;;
318;24;1;20;Tarif_Hausse_Titres_Encadres;Tarif : Hausse tarifaire des titres encadrés;Tarif_Hausse_Titres_Encadrés;318;;34700;36891;V;;%;
319;24;1;38;Tarif_Derogation;Tarif : Dérogation;Tarif_Dérogation;319;;34700;35430;V;;;
320;24;1;20;Tarif_Hausse_Globale;Tarif : Hausse tarifaire globale;Tarif_Hausse_Globale;320;;34700;36891;V;;%;
321;24;1;38;Tarif_Corresp_Gratuite;Tarif : La correspondance est-elle gratuite ?;Tarif_Corresp_Gratuite;321;;34700;35430;V;;;
433;24;1;13;Titres_Gratuits_Enfant_Nbre_Benef;Titres gratuits : Enfants : Nombre total de bénéficiaires;Titres_Gratuits_Enfant_Nbre_Benef;433;;34700;35430;V;;;
435;24;1;13;Titres_Gratuits_Chom_Nbre_Benef;Titres gratuits : Chômeurs, bénéficiaires du RMI : Nombre total de bénéficiaires;Titres_Gratuits_Chom_Nbre_Benef;435;;34700;35430;V;;;
437;24;1;12;Titres_Gratuits_PersAg_Nbre_Benef;Titres gratuits : Personnes âgées : Nombre total de bénéficiaires;Titres_Gratuits_PersAg_Nbre_Benef;437;;34700;35430;V;;;
439;24;1;12;Titres_Gratuits_Invalid_Nbre_Benef;Titres gratuits : Invalides, handicapés : Nombre total de bénéficiaires;Titres_Gratuits_Invalid_Nbre_Benef;439;;34700;35430;V;;;
441;24;1;13;Titres_Gratuits_Autres_Nbre_Benef;Titres gratuits : Autres : Nombre total de bénéficiaires;Titres_Gratuits_Autres_Nbre_Benef;441;;34700;35430;V;;;
